Close,High,Low,Open,Volume,Return,MA_5,MA_20,Volatility,Future_Return,Target
5.8346967697143555,5.872749862649446,5.7319236951239105,5.763984048998566,749876400,0.013902094789322472,5.992002391815186,6.204320311546326,0.028209506536651524,0.005802596646062863,1
5.868553161621094,5.882336457270804,5.79424522010351,5.870051745980059,698342400,0.005802596646062863,5.931596755981445,6.177128863334656,0.026783318898830944,0.017206446152706167,1
5.96953010559082,5.9985944895338,5.825407933817409,5.847880304896154,615328000,0.017206446152706167,5.879760456085205,6.15443184375763,0.028352896021147926,-0.036038866325873053,0
5.754395008087158,5.9437607138080955,5.740012437987531,5.894621066066173,757652000,-0.036038866325873053,5.836373901367187,6.126086735725403,0.026866493511390952,0.017755868676095465,1
5.856569290161133,5.872749685135227,5.718439859387999,5.771774435315068,850306800,0.017755868676095465,5.856748867034912,6.103434729576111,0.022735816433321666,-0.006855496235339209,0
5.81641960144043,5.929080701016608,5.812823957827483,5.863461805277764,478270800,-0.006855496235339209,5.853093433380127,6.0766777992248535,0.022304111682527803,0.010663132948284026,1
5.878440856933594,5.917692083557184,5.835293951268251,5.8853321043327735,632886800,0.010663132948284026,5.855070972442627,6.055823469161988,0.022745005030320013,-0.0054539331004972436,0
5.846380233764648,5.890726087766112,5.820612264617394,5.869451471246659,370361600,-0.0054539331004972436,5.830440998077393,6.036946630477905,0.020767047367776275,0.018194077555464094,1
5.952749729156494,5.985110113511673,5.814620322046428,5.839190147193132,550345600,0.018194077555464094,5.87011194229126,6.018998765945435,0.012261656405061789,0.008607380704994005,1
6.0039873123168945,6.041740763674654,5.8577676975469775,5.93597093246009,655468800,0.008607380704994005,5.899595546722412,6.0054405450820925,0.010828211372322288,0.015071548756702358,1
6.094476699829102,6.1031657718344725,6.038146150105147,6.0507305026867755,543737600,0.015071548756702358,5.955206966400146,6.001650190353393,0.009115426382009588,-0.004179314303276005,0
6.069005966186523,6.121740451472071,6.018367738698702,6.118144809280094,436396800,-0.004179314303276005,5.993319988250732,5.982938265800476,0.010858115363002355,0.0018760762021015065,1
6.080391883850098,6.109156623784818,6.0201660721563925,6.04143949017106,422825200,0.0018760762021015065,6.040122318267822,5.969754457473755,0.009220846628284141,-0.006208913676549299,0
6.042639255523682,6.088482903479071,6.025859988311388,6.04833275696529,415469600,-0.006208913676549299,6.05810022354126,5.96016628742218,0.008870869383378537,-0.006198069447827748,0
6.005186557769775,6.067509847610116,5.96833241047278,6.062716056121905,390563600,-0.006198069447827748,6.058340072631836,5.964166283607483,0.009014966365623607,-0.01676493071306817,0
5.904510021209717,6.032452187705773,5.864060236524932,5.992601276821062,575094800,-0.01676493071306817,6.020346736907959,5.955162382125854,0.0067245607251837265,0.018268456966619828,1
6.012376308441162,6.03574718455996,5.927879909957222,5.939565748065853,460566400,0.018268456966619828,6.009020805358887,5.9472521305084225,0.013028689853997567,0.006678236831271223,1
6.052528381347656,6.078296360687781,5.8994174900099265,5.914099301501303,665126000,0.006678236831271223,6.003448104858398,5.938442969322205,0.013535088159817913,0.012969988667833832,1
6.1310296058654785,6.147509234712396,6.052526741188169,6.0639125429217255,507460800,0.012969988667833832,6.021126174926758,5.946428060531616,0.014329274379385443,0.021356850653161175,1
6.261969089508057,6.277249772124554,6.155899621496936,6.164888328927103,550093600,0.021356850653161175,6.072482681274414,5.971791791915893,0.015185006495683112,-0.0006701034342725398,0
6.257772922515869,6.317099419830958,6.224513631535668,6.290132502829294,566546400,-0.0006701034342725398,6.143135261535645,5.992945599555969,0.00889167711168278,0.0022987006287422673,1
6.272157669067383,6.288338068011176,6.230509723835681,6.2604726254846,372052800,0.0022987006287422673,6.1950915336608885,6.0131258249282835,0.008819602678489613,0.00659207758626712,1
6.313504219055176,6.319796593872443,6.251180944822406,6.2706577431155885,366041200,0.00659207758626712,6.247286701202393,6.030324530601502,0.008824200172173184,0.03910598322797121,1
6.560400009155273,6.58287237695585,6.4309596666850535,6.440248410729658,899620400,0.03910598322797121,6.333160781860352,6.070624780654907,0.01651587623866316,0.0005938295800687055,1
6.564295768737793,6.594557898173138,6.539426303882049,6.592161202809905,429889600,0.0005938295800687055,6.393626117706299,6.10601110458374,0.01672979738179664,0.017984101204635117,1
6.682348728179932,6.741675228884419,6.528638612651174,6.541222961278,920259200,0.017984101204635117,6.478541278839112,6.1493075609207155,0.0159323572987243,0.00816075409694994,1
6.736881732940674,6.756058494803572,6.687742880864082,6.706619605773602,596218000,0.00816075409694994,6.571486091613769,6.192229604721069,0.015113697618940505,0.002935675399633242,1
6.756659030914307,6.756659030914307,6.691340166127251,6.709018748865817,405700400,0.002935675399633242,6.660117053985596,6.237743544578552,0.015669456123041367,0.004877859094248871,1
6.78961706161499,6.823474831799158,6.7641483246888745,6.8126879031978165,416323600,0.004877859094248871,6.705960464477539,6.279586911201477,0.006782679481221559,-0.01218004897723901,0
6.706919193267822,6.75665691873694,6.5993515457319365,6.7530620760126725,493502800,-0.01218004897723901,6.734485149383545,6.314733505249023,0.010907931406707726,0.002725050192212475,1
6.72519588470459,6.741076239607191,6.667067929040096,6.717106088834971,446908000,0.002725050192212475,6.743054580688477,6.3462694644927975,0.00784679664815278,-0.001470317343788774,0
6.715307712554932,6.785121100950151,6.689839379458039,6.738678587623974,450956800,-0.001470317343788774,6.738739776611328,6.378584551811218,0.006863242439549291,0.0023648335112189667,1
6.7311882972717285,6.7416751877218495,6.670063575651784,6.714707869294955,342109600,0.0023648335112189667,6.733645629882813,6.4111243724823,0.006793653810830618,-0.01068323377366276,0
6.659277439117432,6.7488668686802535,6.628714876489338,6.735383608724794,559445600,-0.01068323377366276,6.707577705383301,6.441956281661987,0.007134443251202846,0.011248706367261496,1
6.734185695648193,6.771639910251987,6.596355914119157,6.605944295470346,456419600,0.011248706367261496,6.713031005859375,6.478406238555908,0.007942640268967191,0.016062468901819837,1
6.842353343963623,6.854938097285546,6.71471038913753,6.760853684552491,602431200,0.016062468901819837,6.736462497711182,6.525298404693603,0.010547686383035536,0.004422606990997169,1
6.87261438369751,6.897483846448694,6.816882720170938,6.820778399935938,597780400,0.004422606990997169,6.767923831939697,6.568310308456421,0.010175505556667668,-0.01185852940109211,0
6.7911152839660645,6.9205560352325,6.779129806969562,6.919057450558638,542284400,-0.01185852940109211,6.779909229278564,6.605239653587342,0.012668398825442784,0.01875129765824335,1
6.918457508087158,6.949918178376292,6.8480440458286855,6.86002952028079,640875200,0.01875129765824335,6.831745243072509,6.644611048698425,0.0122262990844348,0.006453003803072788,1
6.963102340698242,7.00744780206245,6.940031499409348,6.981380591755804,540744400,0.006453003803072788,6.87752857208252,6.679667711257935,0.012067873121240871,0.014889043685393677,1
7.066776275634766,7.115616704170854,7.018835158103618,7.089248649474405,527310000,0.014889043685393677,6.922413158416748,6.72011787891388,0.011851358192311394,-0.0036043606711532172,0
7.041305065155029,7.089546202820372,7.02512547372191,7.055987672334794,430659600,-0.0036043606711532172,6.956151294708252,6.7585752487182615,0.012720262534489568,0.004127669259868405,1
7.070369243621826,7.153066619939685,6.973888571201762,7.113516153060706,603145200,0.004127669259868405,7.012002086639404,6.796418499946594,0.008874438025165486,0.010679650347570568,1
7.145878314971924,7.146477588898307,7.034415764960754,7.0407085412371275,684507600,0.010679650347570568,7.057486248016358,6.825692415237427,0.0069923778541992445,0.004402310877897886,1
7.177336692810059,7.198310471066388,7.10123053726263,7.137186157200876,447017200,0.004402310877897886,7.100333118438721,6.85634446144104,0.007056332841535012,0.004425269097737994,1
7.209098339080811,7.2486496061908285,7.15096958585772,7.177636867486933,628502000,0.004425269097737994,7.12879753112793,6.882681941986084,0.005069587033122993,-0.002701445076669029,0
7.1896233558654785,7.237264425207239,7.132393905242788,7.204305164652616,572989200,-0.002701445076669029,7.158461189270019,6.905319023132324,0.004735816579698461,0.007668327858040724,1
7.244755744934082,7.247752914512623,7.204905230999644,7.233969614905167,334182800,0.007668327858040724,7.19333848953247,6.929723858833313,0.004983043607799954,0.0020678120183337256,1
7.25973653793335,7.283107416383394,7.2453539665188345,7.257039405743856,333026400,0.0020678120183337256,7.216110134124756,6.953229832649231,0.003841155412997373,0.000577808362437704,1
7.2639312744140625,7.2750182408748705,7.224379999747313,7.246853169549665,306210800,0.000577808362437704,7.233429050445556,6.981080436706543,0.003915104758457111,0.013447407724834992,1
7.361612319946289,7.365207963598401,7.3130727308402275,7.3493276041842694,404076400,0.013447407724834992,7.263931846618652,7.012901258468628,0.00638043046925503,0.013146682108661434,1
7.458393096923828,7.461688703571295,7.356218889568932,7.364308687775424,376784800,0.013146682108661434,7.317685794830322,7.050055527687073,0.006013325438142092,-0.0061063010792394845,0
7.4128499031066895,7.524911742987962,7.3274553566942355,7.447906232639732,750545600,-0.0061063010792394845,7.351304626464843,7.0841386079788204,0.008493140221078686,-0.0013344377636431703,0
7.402957916259766,7.427527336149235,7.2441535972197215,7.401759368943288,566924400,-0.0013344377636431703,7.379948902130127,7.1213226318359375,0.008877018004658298,-0.01003734075493612,0
7.3286519050598145,7.468279511279908,7.279812286585048,7.447005689720563,738326400,-0.01003734075493612,7.3928930282592775,7.151045942306519,0.010918602736921232,0.05981438188096688,1
7.767010688781738,7.797872891772291,7.662439402999998,7.754425938027627,982391200,0.05981438188096688,7.4739727020263675,7.1972788095474245,0.028612667934457117,0.02796882138810952,1
7.984244823455811,7.992634659988598,7.676524405754129,7.737649557537019,793424800,0.02796882138810952,7.579143047332764,7.25286033153534,0.02962798091839033,0.016362048294406684,1
8.114883422851562,8.155333220568648,8.000125244068398,8.029788109021386,796955600,0.016362048294406684,7.719549751281738,7.319048738479614,0.027426617306202973,-0.004910993819302489,0
